Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Datetime,,,,,
2025-04-23 13:51:00+00:00,544.8599853515625,544.8599853515625,544.0900268554688,544.1199951171875,628978
2025-04-23 13:52:00+00:00,543.1500244140625,544.989990234375,542.6599731445312,544.8599853515625,1228589
2025-04-23 13:53:00+00:00,543.1099853515625,543.5399780273438,542.5900268554688,543.1300048828125,410225
2025-04-23 13:54:00+00:00,542.5800170898438,543.6699829101562,542.3800048828125,543.1400146484375,339751
2025-04-23 13:55:00+00:00,541.969970703125,542.6500244140625,541.780029296875,542.5599975585938,398212
2025-04-23 13:56:00+00:00,542.8300170898438,543.0,541.8200073242188,541.9400024414062,399460
2025-04-23 13:57:00+00:00,543.010009765625,543.1099853515625,542.6099853515625,542.8300170898438,260437
2025-04-23 13:58:00+00:00,543.110107421875,543.1799926757812,542.6699829101562,543.0,247643
2025-04-23 13:59:00+00:00,543.5599975585938,543.6032104492188,542.6599731445312,543.1799926757812,328013
2025-04-23 14:00:00+00:00,542.9495849609375,545.4000244140625,541.3400268554688,543.594970703125,1161011
2025-04-23 14:01:00+00:00,542.6799926757812,543.6599731445312,542.3900146484375,542.9600219726562,227859
2025-04-23 14:02:00+00:00,542.8566284179688,543.0700073242188,542.1500244140625,542.6900024414062,258649
2025-04-23 14:03:00+00:00,542.5999755859375,543.1500244140625,542.3800048828125,542.9000244140625,182519
2025-04-23 14:04:00+00:00,543.4500122070312,543.6099853515625,542.3400268554688,542.6300048828125,222101
2025-04-23 14:05:00+00:00,542.8699951171875,543.5900268554688,542.8099975585938,543.4500122070312,140792
2025-04-23 14:06:00+00:00,543.260009765625,543.5599975585938,542.8200073242188,542.9000244140625,220571
2025-04-23 14:07:00+00:00,542.6900024414062,543.6199951171875,542.6500244140625,542.6900024414062,214222
2025-04-23 14:08:00+00:00,543.6599731445312,543.8800048828125,542.5999755859375,542.7100219726562,257090
2025-04-23 14:09:00+00:00,543.5999755859375,543.9400024414062,543.4400024414062,543.6799926757812,197800
2025-04-23 14:10:00+00:00,543.6099853515625,544.030029296875,543.4199829101562,543.5999755859375,179726
2025-04-23 14:11:00+00:00,543.8800048828125,544.02001953125,543.5999755859375,543.6199951171875,111635
2025-04-23 14:12:00+00:00,544.3099975585938,544.3300170898438,543.6400146484375,543.8400268554688,142002
2025-04-23 14:13:00+00:00,543.4000244140625,544.3099975585938,543.239990234375,544.2899780273438,242281
2025-04-23 14:14:00+00:00,543.1699829101562,543.3599853515625,542.6900024414062,543.280029296875,711136
2025-04-23 14:15:00+00:00,542.260009765625,543.219970703125,542.0399780273438,543.1799926757812,237740
2025-04-23 14:16:00+00:00,541.6500244140625,542.2999877929688,541.280029296875,542.25,227238
2025-04-23 14:17:00+00:00,541.1500244140625,541.8800048828125,541.0599975585938,541.6500244140625,223966
2025-04-23 14:18:00+00:00,541.1099853515625,541.1900024414062,540.75,541.1599731445312,308305
2025-04-23 14:19:00+00:00,541.9686279296875,542.0,541.0599975585938,541.0599975585938,197524
2025-04-23 14:20:00+00:00,541.5599975585938,541.969970703125,540.9500122070312,541.9400024414062,263485
2025-04-23 14:21:00+00:00,541.1500244140625,541.6699829101562,540.8499755859375,541.489990234375,140226
2025-04-23 14:22:00+00:00,541.9099731445312,541.969970703125,541.0,541.0742797851562,224305
2025-04-23 14:23:00+00:00,543.0,543.0900268554688,541.6599731445312,541.8599853515625,275390
2025-04-23 14:24:00+00:00,542.9199829101562,543.02001953125,542.3900146484375,543.0,132684
2025-04-23 14:25:00+00:00,543.2899780273438,543.2899780273438,542.760009765625,542.9099731445312,126436
2025-04-23 14:26:00+00:00,544.02001953125,544.0999755859375,543.260009765625,543.2899780273438,234924
2025-04-23 14:27:00+00:00,543.5399780273438,544.1900024414062,543.510009765625,543.9299926757812,178323
2025-04-23 14:28:00+00:00,544.0,544.1099853515625,543.4600219726562,543.52001953125,188749
2025-04-23 14:29:00+00:00,543.8800048828125,544.0399780273438,543.6699829101562,544.0,132892
2025-04-23 14:30:00+00:00,544.1199951171875,544.2000122070312,543.6799926757812,543.8200073242188,108104
2025-04-23 14:31:00+00:00,544.3800048828125,544.4199829101562,543.9099731445312,544.1199951171875,77778
2025-04-23 14:32:00+00:00,544.3699951171875,544.4199829101562,544.0399780273438,544.3699951171875,82047
2025-04-23 14:33:00+00:00,544.75,544.9299926757812,544.3200073242188,544.3599853515625,206442
2025-04-23 14:34:00+00:00,544.7100219726562,544.8300170898438,544.4600219726562,544.7000122070312,89335
2025-04-23 14:35:00+00:00,545.0399780273438,545.1400146484375,544.5900268554688,544.7100219726562,166841
2025-04-23 14:36:00+00:00,545.1099853515625,545.1799926757812,544.969970703125,545.0499877929688,69932
2025-04-23 14:37:00+00:00,544.7000122070312,545.2000122070312,544.5999755859375,545.1300048828125,145883
2025-04-23 14:38:00+00:00,544.6099853515625,544.8599853515625,544.4199829101562,544.6799926757812,65847
2025-04-23 14:39:00+00:00,544.5,544.6300048828125,544.034423828125,544.5651245117188,129216
2025-04-23 14:40:00+00:00,544.8099975585938,544.8099975585938,544.1599731445312,544.5,102030
2025-04-23 14:41:00+00:00,544.0399780273438,544.7501220703125,543.9299926757812,544.75,157741
2025-04-23 14:42:00+00:00,543.8900146484375,544.0599975585938,543.4299926757812,544.030029296875,190635
2025-04-23 14:43:00+00:00,544.3800048828125,544.4000244140625,543.7598876953125,543.8400268554688,113446
2025-04-23 14:44:00+00:00,544.3499755859375,544.3699951171875,544.094970703125,544.367919921875,107313
2025-04-23 14:45:00+00:00,544.1599731445312,544.4600219726562,544.0700073242188,544.3300170898438,462349
2025-04-23 14:46:00+00:00,544.3400268554688,544.4199829101562,544.0599975585938,544.1699829101562,93069
2025-04-23 14:47:00+00:00,544.5900268554688,544.6199951171875,544.5900268554688,544.6199951171875,99665
2025-04-23 14:48:00+00:00,544.1799926757812,544.5900268554688,543.9849853515625,544.5900268554688,110512
2025-04-23 14:49:00+00:00,543.6500244140625,544.2100219726562,543.6099853515625,544.1400146484375,109979
2025-04-23 14:50:00+00:00,542.9000244140625,543.6900024414062,542.773681640625,543.6552734375,507798
2025-04-23 14:51:00+00:00,543.1995239257812,543.4400024414062,542.75,542.8300170898438,118580
2025-04-23 14:52:00+00:00,543.3200073242188,543.489990234375,543.1799926757812,543.1799926757812,72718
2025-04-23 14:53:00+00:00,542.8300170898438,543.3200073242188,542.760009765625,543.3200073242188,153245
2025-04-23 14:54:00+00:00,542.9749755859375,543.3900146484375,542.780029296875,542.7904052734375,130893
2025-04-23 14:55:00+00:00,542.892578125,543.014404296875,542.5800170898438,542.9400024414062,122921
2025-04-23 14:56:00+00:00,542.8200073242188,543.0700073242188,542.6199951171875,542.8800048828125,99705
2025-04-23 14:57:00+00:00,542.739990234375,543.1500244140625,542.5900268554688,542.8599853515625,70418
2025-04-23 14:58:00+00:00,542.6699829101562,542.8200073242188,542.5900268554688,542.739990234375,198807
2025-04-23 14:59:00+00:00,542.5549926757812,542.719970703125,542.25,542.6500244140625,92139
2025-04-23 15:00:00+00:00,542.2100219726562,542.8300170898438,540.7999877929688,542.5399780273438,527393
2025-04-23 15:01:00+00:00,541.9199829101562,543.77001953125,541.1900024414062,542.2100219726562,525567
2025-04-23 15:02:00+00:00,541.6400146484375,542.22998046875,541.3900146484375,541.9600219726562,166587
2025-04-23 15:03:00+00:00,542.0,542.25,541.6500244140625,541.6500244140625,154702
2025-04-23 15:04:00+00:00,542.8699951171875,542.9299926757812,541.986572265625,542.0499877929688,148760
2025-04-23 15:05:00+00:00,542.6199951171875,542.885009765625,542.52001953125,542.8599853515625,127033
2025-04-23 15:06:00+00:00,543.1500244140625,543.1500244140625,542.4600219726562,542.6599731445312,107145
2025-04-23 15:07:00+00:00,543.0999755859375,543.219970703125,542.8499755859375,543.1199951171875,115664
2025-04-23 15:08:00+00:00,542.9600219726562,543.2399291992188,542.8699951171875,543.1099853515625,70046
2025-04-23 15:09:00+00:00,542.4500122070312,542.9650268554688,542.3800048828125,542.9614868164062,104616
2025-04-23 15:10:00+00:00,542.1900024414062,542.4600219726562,542.0,542.4600219726562,144948
2025-04-23 15:11:00+00:00,542.2100219726562,542.2999877929688,541.8699951171875,542.1699829101562,114291
2025-04-23 15:12:00+00:00,542.1599731445312,542.2708129882812,542.0399780273438,542.2100219726562,51837
2025-04-23 15:13:00+00:00,542.2650146484375,542.2650146484375,541.9199829101562,542.1799926757812,56532
2025-04-23 15:14:00+00:00,542.2501220703125,542.4099731445312,542.1300048828125,542.2750244140625,63258
2025-04-23 15:15:00+00:00,541.989990234375,542.2999877929688,541.760009765625,542.2899780273438,85946
2025-04-23 15:16:00+00:00,541.4199829101562,541.969970703125,541.3612060546875,541.969970703125,95659
2025-04-23 15:17:00+00:00,541.3099975585938,541.6099853515625,541.280029296875,541.4400024414062,94178
2025-04-23 15:18:00+00:00,541.510009765625,541.52001953125,541.0599975585938,541.2949829101562,116088
2025-04-23 15:19:00+00:00,540.989990234375,541.489990234375,540.9199829101562,541.489990234375,237023
2025-04-23 15:20:00+00:00,540.989990234375,541.0800170898438,540.469970703125,540.989990234375,212889
2025-04-23 15:21:00+00:00,541.1400146484375,541.2000122070312,540.4400024414062,540.9749755859375,132711
2025-04-23 15:22:00+00:00,541.3167724609375,541.3876953125,541.0700073242188,541.1799926757812,200226
2025-04-23 15:23:00+00:00,539.6900024414062,541.4000244140625,538.5999755859375,541.31298828125,1158973
2025-04-23 15:24:00+00:00,539.9384765625,540.3800048828125,539.4299926757812,539.6599731445312,424434
2025-04-23 15:25:00+00:00,540.0700073242188,540.1500244140625,539.4000244140625,539.9000244140625,262893
2025-04-23 15:26:00+00:00,538.89501953125,540.0599975585938,538.719970703125,540.0599975585938,416203
2025-04-23 15:27:00+00:00,538.3800048828125,538.8900146484375,538.0,538.8900146484375,323445
2025-04-23 15:28:00+00:00,537.8699951171875,538.5999755859375,537.7899780273438,538.4000244140625,321690
2025-04-23 15:29:00+00:00,538.5900268554688,538.6199951171875,537.6699829101562,537.8800048828125,279966
2025-04-23 15:30:00+00:00,538.5900268554688,539.0399780273438,538.1599731445312,538.5999755859375,294216
2025-04-23 15:31:00+00:00,538.2100219726562,538.8400268554688,538.1950073242188,538.5499877929688,157519
2025-04-23 15:32:00+00:00,537.3095092773438,538.1849975585938,537.2100219726562,538.1799926757812,349518
2025-04-23 15:33:00+00:00,537.8599243164062,537.8699951171875,536.9400024414062,537.2899780273438,295041
2025-04-23 15:34:00+00:00,538.5399780273438,538.6199951171875,537.8099975585938,537.8599853515625,253045
2025-04-23 15:35:00+00:00,538.0499877929688,538.7899780273438,538.010009765625,538.510009765625,243810
2025-04-23 15:36:00+00:00,537.9299926757812,538.6099853515625,537.6199951171875,538.0700073242188,139176
2025-04-23 15:37:00+00:00,538.4000244140625,538.4299926757812,537.8499755859375,537.969970703125,109664
2025-04-23 15:38:00+00:00,538.6500244140625,538.8599853515625,538.3505859375,538.4199829101562,199581
2025-04-23 15:39:00+00:00,539.010009765625,539.010009765625,538.52001953125,538.6300048828125,207691
2025-04-23 15:40:00+00:00,538.9199829101562,539.510009765625,538.8699951171875,538.9949951171875,184833
2025-04-23 15:41:00+00:00,539.0900268554688,539.4400024414062,538.9299926757812,538.9299926757812,107690
2025-04-23 15:42:00+00:00,538.4600219726562,539.1400146484375,538.3499755859375,539.0499877929688,227076
2025-04-23 15:43:00+00:00,538.0599975585938,538.7000122070312,538.0,538.4600219726562,82441
2025-04-23 15:44:00+00:00,537.8900146484375,538.1799926757812,537.8104248046875,538.010009765625,144288
2025-04-23 15:45:00+00:00,538.1925048828125,538.2999877929688,537.6099853515625,537.8934936523438,76545
2025-04-23 15:46:00+00:00,537.3997192382812,538.2100219726562,537.3499755859375,538.1849975585938,118790
2025-04-23 15:47:00+00:00,537.1400756835938,537.4099731445312,537.0003051757812,537.3599853515625,145624
2025-04-23 15:48:00+00:00,536.27001953125,537.1500244140625,536.1699829101562,537.1500244140625,207304
2025-04-23 15:49:00+00:00,536.1400146484375,536.8499755859375,536.1300048828125,536.260009765625,187184
2025-04-23 15:50:00+00:00,536.7100219726562,536.7899780273438,536.1500244140625,536.7100219726562,118779
2025-04-23 15:51:00+00:00,536.3800048828125,536.97998046875,536.3300170898438,536.7150268554688,230574
2025-04-23 15:52:00+00:00,536.1099853515625,536.5399780273438,535.9500122070312,536.3699951171875,203502
2025-04-23 15:53:00+00:00,536.189697265625,536.189697265625,535.5700073242188,536.10498046875,153019
2025-04-23 15:54:00+00:00,536.72998046875,536.8499755859375,536.0700073242188,536.1300048828125,225770
2025-04-23 15:55:00+00:00,537.4600219726562,537.47998046875,536.7321166992188,536.739990234375,200293
2025-04-23 15:56:00+00:00,537.52001953125,537.6400146484375,537.1802978515625,537.47998046875,123684
2025-04-23 15:57:00+00:00,537.780029296875,537.7899780273438,537.0900268554688,537.510009765625,116959
2025-04-23 15:58:00+00:00,537.5900268554688,537.8400268554688,537.5800170898438,537.765625,70529
2025-04-23 15:59:00+00:00,537.4299926757812,537.6599731445312,537.2349853515625,537.594970703125,115007
2025-04-23 16:00:00+00:00,537.0,537.5800170898438,536.9400024414062,537.4199829101562,112241
2025-04-23 16:01:00+00:00,536.7899780273438,537.27001953125,536.5800170898438,536.989990234375,170533
2025-04-23 16:02:00+00:00,536.719970703125,537.030029296875,536.5800170898438,536.739990234375,81398
2025-04-23 16:03:00+00:00,537.1300048828125,537.2100219726562,536.4299926757812,536.719970703125,226094
2025-04-23 16:04:00+00:00,537.1776123046875,537.4099731445312,536.9000244140625,537.1199951171875,168939
2025-04-23 16:05:00+00:00,537.2901000976562,537.4656982421875,536.8413696289062,537.1699829101562,87301
2025-04-23 16:06:00+00:00,536.469970703125,537.3696899414062,536.3599853515625,537.3099975585938,108567
2025-04-23 16:07:00+00:00,536.5700073242188,536.739990234375,536.3400268554688,536.5700073242188,107008
2025-04-23 16:08:00+00:00,536.1900024414062,536.77001953125,536.1500244140625,536.5800170898438,78326
2025-04-23 16:09:00+00:00,535.989990234375,536.2100219726562,535.8400268554688,536.2100219726562,115137
2025-04-23 16:10:00+00:00,536.5399780273438,536.6599731445312,535.8400268554688,535.989990234375,121871
2025-04-23 16:11:00+00:00,536.0900268554688,536.8952026367188,536.0800170898438,536.0900268554688,155262
2025-04-23 16:12:00+00:00,535.6500244140625,536.3699951171875,535.6400146484375,536.0999755859375,105856
2025-04-23 16:13:00+00:00,536.1699829101562,536.2100219726562,535.6500244140625,535.6799926757812,64319
2025-04-23 16:14:00+00:00,536.1099853515625,536.1099853515625,536.1099853515625,536.1099853515625,121907
2025-04-23 16:15:00+00:00,535.8900146484375,536.2680053710938,535.6599731445312,536.1500244140625,111134
2025-04-23 16:16:00+00:00,535.8400268554688,535.9600219726562,535.72998046875,535.8599853515625,79842
2025-04-23 16:17:00+00:00,535.6599731445312,535.9000244140625,535.5,535.8200073242188,105957
2025-04-23 16:18:00+00:00,535.0499877929688,535.7999877929688,535.0,535.6799926757812,169212
2025-04-23 16:19:00+00:00,534.6599731445312,535.10498046875,534.6300048828125,535.0499877929688,338178
2025-04-23 16:20:00+00:00,534.510009765625,534.8300170898438,534.375,534.6500244140625,284799
2025-04-23 16:21:00+00:00,534.3099975585938,534.5999755859375,534.1500244140625,534.52001953125,228214
2025-04-23 16:22:00+00:00,534.2249755859375,534.5499877929688,534.1900024414062,534.3499755859375,150859
2025-04-23 16:23:00+00:00,534.72998046875,534.8400268554688,534.1799926757812,534.2000122070312,229044
2025-04-23 16:24:00+00:00,534.5999755859375,534.8662719726562,534.489990234375,534.719970703125,64061
2025-04-23 16:25:00+00:00,534.5,534.75,534.27001953125,534.6500244140625,92121
2025-04-23 16:26:00+00:00,534.1099853515625,534.5900268554688,534.0,534.5499877929688,72554
2025-04-23 16:27:00+00:00,534.77001953125,534.8779296875,534.1500244140625,534.1500854492188,159800
2025-04-23 16:28:00+00:00,535.8900146484375,535.969970703125,534.6699829101562,534.8300170898438,431678
2025-04-23 16:29:00+00:00,536.2999877929688,536.4000244140625,535.8800048828125,535.8800048828125,229527
2025-04-23 16:30:00+00:00,536.62939453125,536.6400146484375,536.2000122070312,536.2999877929688,199152
2025-04-23 16:31:00+00:00,536.510009765625,536.719970703125,536.1400146484375,536.5900268554688,236198
2025-04-23 16:32:00+00:00,536.3499755859375,536.5296020507812,536.0900268554688,536.4713745117188,84957
2025-04-23 16:33:00+00:00,536.739990234375,536.8300170898438,536.3400268554688,536.3499755859375,165762
2025-04-23 16:34:00+00:00,536.5,536.780029296875,536.2899780273438,536.72998046875,117136
2025-04-23 16:35:00+00:00,537.0900268554688,537.0900268554688,536.5,537.0900268554688,106569
2025-04-23 16:36:00+00:00,537.3599853515625,537.4000244140625,536.989990234375,537.0700073242188,141698
2025-04-23 16:37:00+00:00,537.5499877929688,537.7100219726562,537.3287963867188,537.35498046875,250976
2025-04-23 16:38:00+00:00,537.5599975585938,537.6500244140625,537.1300048828125,537.530029296875,148782
2025-04-23 16:39:00+00:00,537.4299926757812,537.5999755859375,537.3499755859375,537.5499877929688,60861
2025-04-23 16:40:00+00:00,537.4450073242188,537.52001953125,537.0900268554688,537.385009765625,97661
2025-04-23 16:41:00+00:00,537.0999755859375,537.530029296875,536.9600219726562,537.4600219726562,188000
2025-04-23 16:42:00+00:00,537.030029296875,537.0999755859375,536.8599853515625,537.0599975585938,91278
2025-04-23 16:43:00+00:00,537.27001953125,537.5499877929688,537.0399780273438,537.0399780273438,89210
2025-04-23 16:44:00+00:00,537.239990234375,537.4598999023438,537.219970703125,537.3099975585938,34360
2025-04-23 16:45:00+00:00,537.4299926757812,537.510009765625,537.0599975585938,537.239990234375,41994
2025-04-23 16:46:00+00:00,537.0399780273438,537.4500122070312,536.8991088867188,537.4000244140625,79699
2025-04-23 16:47:00+00:00,537.030029296875,537.3499755859375,536.9500122070312,537.030029296875,36734
2025-04-23 16:48:00+00:00,536.5,537.0499877929688,536.4849853515625,537.0499877929688,88419
2025-04-23 16:49:00+00:00,535.9400024414062,536.5,535.8400268554688,536.5,159676
2025-04-23 16:50:00+00:00,536.135009765625,536.5599975585938,535.7899780273438,535.9299926757812,95816
2025-04-23 16:51:00+00:00,536.5800170898438,536.75,536.02001953125,536.5800170898438,75205
2025-04-23 16:52:00+00:00,536.72998046875,537.010009765625,536.5850219726562,536.5999755859375,128848
2025-04-23 16:53:00+00:00,536.989990234375,536.989990234375,536.6300048828125,536.72998046875,55689
2025-04-23 16:54:00+00:00,537.0,537.1300048828125,536.8402709960938,537.0,57069
2025-04-23 16:55:00+00:00,537.530029296875,537.5399780273438,536.8013916015625,536.969970703125,108200
2025-04-23 16:56:00+00:00,537.9000244140625,537.9199829101562,537.2603149414062,537.52001953125,195644
2025-04-23 16:57:00+00:00,538.47998046875,538.52001953125,537.72998046875,537.8699951171875,215525
2025-04-23 16:58:00+00:00,538.1500244140625,538.6444091796875,538.0999755859375,538.4600219726562,332805
2025-04-23 16:59:00+00:00,538.219970703125,538.3200073242188,538.010009765625,538.1395874023438,0
2025-04-23 17:00:00+00:00,537.47998046875,538.4099731445312,536.1900024414062,538.2100219726562,342436
2025-04-23 17:01:00+00:00,537.75,537.9299926757812,537.260009765625,537.510009765625,170026
2025-04-23 17:02:00+00:00,538.0499877929688,538.3200073242188,537.760009765625,537.9000244140625,113783
2025-04-23 17:03:00+00:00,538.3599853515625,538.5900268554688,537.97998046875,538.030029296875,110567
2025-04-23 17:04:00+00:00,538.489990234375,538.489990234375,538.1300048828125,538.2600708007812,61682
2025-04-23 17:05:00+00:00,538.5599975585938,538.5800170898438,538.280029296875,538.47998046875,123516
2025-04-23 17:06:00+00:00,538.657470703125,538.7100219726562,538.2100830078125,538.5599975585938,78561
2025-04-23 17:07:00+00:00,538.7150268554688,538.8200073242188,538.4500122070312,538.6599731445312,49781
2025-04-23 17:08:00+00:00,539.1099853515625,539.1900024414062,538.6199951171875,538.72998046875,132308
2025-04-23 17:09:00+00:00,538.9600219726562,539.3200073242188,538.9500122070312,539.1400146484375,178091
2025-04-23 17:10:00+00:00,538.9600219726562,539.1900024414062,538.8900146484375,539.030029296875,218511
2025-04-23 17:11:00+00:00,538.7000122070312,539.0900268554688,538.60498046875,538.989990234375,79006
2025-04-23 17:12:00+00:00,538.719970703125,539.030029296875,538.6749877929688,538.6749877929688,146947
2025-04-23 17:13:00+00:00,538.6591186523438,538.9400024414062,538.5900268554688,538.8499755859375,29520
2025-04-23 17:14:00+00:00,538.9249877929688,538.9249877929688,538.9249877929688,538.9249877929688,0
