Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-04-23 14:04:00+00:00,206.48500061035156,206.5800018310547,205.92999267578125,206.13999938964844,129752
2025-04-23 14:05:00+00:00,206.27000427246094,206.50999450683594,206.17999267578125,206.48500061035156,97793
2025-04-23 14:06:00+00:00,206.27999877929688,206.5294952392578,206.11000061035156,206.27000427246094,91502
2025-04-23 14:07:00+00:00,205.7949981689453,206.2899932861328,205.7100067138672,206.2449951171875,99869
2025-04-23 14:08:00+00:00,206.22000122070312,206.3800048828125,205.72999572753906,205.7949981689453,94227
2025-04-23 14:09:00+00:00,206.10499572753906,206.30999755859375,206.05020141601562,206.25,87430
2025-04-23 14:10:00+00:00,206.25999450683594,206.3800048828125,206.0500030517578,206.10499572753906,121433
2025-04-23 14:11:00+00:00,206.49000549316406,206.5800018310547,206.27999877929688,206.28500366210938,98542
2025-04-23 14:12:00+00:00,206.85000610351562,206.85000610351562,206.4199981689453,206.46499633789062,125046
2025-04-23 14:13:00+00:00,206.3415985107422,207.0,206.3249969482422,206.8800048828125,144213
2025-04-23 14:14:00+00:00,206.39999389648438,206.44500732421875,206.0399932861328,206.31260681152344,80332
2025-04-23 14:15:00+00:00,206.11000061035156,206.39999389648438,206.0,206.3699951171875,94534
2025-04-23 14:16:00+00:00,205.94000244140625,206.1649932861328,205.77000427246094,206.10000610351562,136023
2025-04-23 14:17:00+00:00,205.77999877929688,205.9949951171875,205.7003936767578,205.9199981689453,89915
2025-04-23 14:18:00+00:00,205.82000732421875,205.86000061035156,205.6300048828125,205.77499389648438,70741
2025-04-23 14:19:00+00:00,206.2949981689453,206.2949981689453,205.83999633789062,205.83999633789062,100674
2025-04-23 14:20:00+00:00,206.08999633789062,206.2899932861328,205.9199981689453,206.2696990966797,117685
2025-04-23 14:21:00+00:00,205.9199981689453,206.10000610351562,205.7200927734375,206.0800018310547,71364
2025-04-23 14:22:00+00:00,206.125,206.25,205.82000732421875,205.89500427246094,87106
2025-04-23 14:23:00+00:00,206.9499969482422,207.0,206.0800018310547,206.16000366210938,217155
2025-04-23 14:24:00+00:00,206.75970458984375,206.95260620117188,206.61000061035156,206.94000244140625,110994
2025-04-23 14:25:00+00:00,206.64999389648438,206.81959533691406,206.57009887695312,206.77499389648438,74290
2025-04-23 14:26:00+00:00,206.75,206.97000122070312,206.6699981689453,206.6699981689453,84017
2025-04-23 14:27:00+00:00,206.86000061035156,206.97000122070312,206.72000122070312,206.75,68268
2025-04-23 14:28:00+00:00,206.89999389648438,207.10000610351562,206.75,206.8350067138672,142248
2025-04-23 14:29:00+00:00,206.80499267578125,206.89500427246094,206.60009765625,206.89500427246094,83394
2025-04-23 14:30:00+00:00,206.91000366210938,206.9499969482422,206.66000366210938,206.80999755859375,102011
2025-04-23 14:31:00+00:00,207.02999877929688,207.0399932861328,206.77999877929688,206.89500427246094,121744
2025-04-23 14:32:00+00:00,207.13999938964844,207.1999969482422,206.97999572753906,206.99000549316406,153265
2025-04-23 14:33:00+00:00,207.5050048828125,207.50999450683594,207.14999389648438,207.14999389648438,133893
2025-04-23 14:34:00+00:00,207.46749877929688,207.57000732421875,207.38999938964844,207.47999572753906,138247
2025-04-23 14:35:00+00:00,207.8000030517578,207.8000030517578,207.44000244140625,207.47999572753906,134810
2025-04-23 14:36:00+00:00,207.9398956298828,207.9398956298828,207.7550048828125,207.7899932861328,135017
2025-04-23 14:37:00+00:00,207.6300048828125,207.9499969482422,207.5850067138672,207.9324951171875,126481
2025-04-23 14:38:00+00:00,207.69000244140625,207.8300018310547,207.5800018310547,207.6300048828125,66203
2025-04-23 14:39:00+00:00,207.68499755859375,207.6999969482422,207.4550018310547,207.63999938964844,92734
2025-04-23 14:40:00+00:00,207.66000366210938,207.75,207.5366973876953,207.6699981689453,81448
2025-04-23 14:41:00+00:00,207.4149932861328,207.6699981689453,207.36500549316406,207.66000366210938,93658
2025-04-23 14:42:00+00:00,207.49000549316406,207.5,207.27499389648438,207.4250030517578,120264
2025-04-23 14:43:00+00:00,207.77000427246094,207.77000427246094,207.4600067138672,207.47999572753906,81925
2025-04-23 14:44:00+00:00,207.72000122070312,207.77999877929688,207.6302032470703,207.77499389648438,78326
2025-04-23 14:45:00+00:00,207.6658935546875,207.75999450683594,207.5946044921875,207.73500061035156,86016
2025-04-23 14:46:00+00:00,207.67999267578125,207.75,207.6199951171875,207.69970703125,65513
2025-04-23 14:47:00+00:00,207.61000061035156,207.75,207.60000610351562,207.69000244140625,58160
2025-04-23 14:48:00+00:00,207.5399932861328,207.66000366210938,207.33999633789062,207.58999633789062,94959
2025-04-23 14:49:00+00:00,207.3251953125,207.55999755859375,207.31869506835938,207.5500030517578,76953
2025-04-23 14:50:00+00:00,207.00999450683594,207.38499450683594,206.99000549316406,207.35000610351562,131212
2025-04-23 14:51:00+00:00,207.24000549316406,207.35000610351562,206.97999572753906,207.00999450683594,94752
2025-04-23 14:52:00+00:00,207.41000366210938,207.4600067138672,207.23500061035156,207.23500061035156,66196
2025-04-23 14:53:00+00:00,207.19000244140625,207.4199981689453,207.07000732421875,207.41000366210938,75825
2025-04-23 14:54:00+00:00,207.1199951171875,207.36000061035156,207.11000061035156,207.16000366210938,49640
2025-04-23 14:55:00+00:00,207.13499450683594,207.19000244140625,206.97999572753906,207.12440490722656,73636
2025-04-23 14:56:00+00:00,207.10000610351562,207.24569702148438,207.0500030517578,207.16000366210938,104307
2025-04-23 14:57:00+00:00,207.10000610351562,207.3000030517578,207.02999877929688,207.1699981689453,77525
2025-04-23 14:58:00+00:00,206.89999389648438,207.16000366210938,206.8800048828125,207.16000366210938,80251
2025-04-23 14:59:00+00:00,206.89999389648438,206.9550018310547,206.6875,206.90069580078125,77970
2025-04-23 15:00:00+00:00,206.93499755859375,207.02090454101562,206.22999572753906,206.92999267578125,254085
2025-04-23 15:01:00+00:00,206.9600067138672,207.57000732421875,206.41000366210938,206.91000366210938,326691
2025-04-23 15:02:00+00:00,206.64999389648438,206.97999572753906,206.5366973876953,206.8800048828125,81983
2025-04-23 15:03:00+00:00,207.0399932861328,207.05999755859375,206.67999267578125,206.67999267578125,70580
2025-04-23 15:04:00+00:00,207.3000030517578,207.35000610351562,207.02000427246094,207.05499267578125,120733
2025-04-23 15:05:00+00:00,207.17999267578125,207.3148956298828,207.14999389648438,207.3000030517578,67846
2025-04-23 15:06:00+00:00,207.32000732421875,207.35000610351562,207.05499267578125,207.20010375976562,174452
2025-04-23 15:07:00+00:00,207.2386932373047,207.3699951171875,207.1300048828125,207.33999633789062,52094
2025-04-23 15:08:00+00:00,207.22000122070312,207.31500244140625,207.13999938964844,207.22999572753906,51463
2025-04-23 15:09:00+00:00,207.08999633789062,207.27499389648438,207.02999877929688,207.22999572753906,66302
2025-04-23 15:10:00+00:00,206.82000732421875,207.0800018310547,206.8000030517578,207.0800018310547,106851
2025-04-23 15:11:00+00:00,206.63499450683594,206.85000610351562,206.48500061035156,206.8300018310547,132101
2025-04-23 15:12:00+00:00,206.63999938964844,206.69000244140625,206.47000122070312,206.60000610351562,87521
2025-04-23 15:13:00+00:00,206.86000061035156,206.86000061035156,206.58999633789062,206.6699981689453,82729
2025-04-23 15:14:00+00:00,206.8249053955078,206.92999267578125,206.77999877929688,206.8699951171875,44351
2025-04-23 15:15:00+00:00,206.75,206.84500122070312,206.64939880371094,206.8209991455078,51563
2025-04-23 15:16:00+00:00,206.50999450683594,206.75999450683594,206.4600067138672,206.75999450683594,566595
2025-04-23 15:17:00+00:00,206.4149932861328,206.57960510253906,206.41180419921875,206.50999450683594,62768
2025-04-23 15:18:00+00:00,206.47999572753906,206.49000549316406,206.3000030517578,206.39999389648438,61745
2025-04-23 15:19:00+00:00,206.36000061035156,206.47000122070312,206.2729949951172,206.42999267578125,64997
2025-04-23 15:20:00+00:00,206.32000732421875,206.42999267578125,206.1199951171875,206.3699951171875,101160
2025-04-23 15:21:00+00:00,206.46499633789062,206.47999572753906,206.14999389648438,206.3249969482422,96532
2025-04-23 15:22:00+00:00,206.52999877929688,206.58999633789062,206.4499969482422,206.47000122070312,52977
2025-04-23 15:23:00+00:00,205.6999969482422,206.60000610351562,204.5500030517578,206.51499938964844,520120
2025-04-23 15:24:00+00:00,205.56900024414062,205.88999938964844,205.50010681152344,205.6999969482422,160499
2025-04-23 15:25:00+00:00,205.61000061035156,205.6793975830078,205.27000427246094,205.52000427246094,205225
2025-04-23 15:26:00+00:00,205.0050048828125,205.6199951171875,204.89999389648438,205.6199951171875,228022
2025-04-23 15:27:00+00:00,204.66000366210938,205.0,204.47000122070312,204.97999572753906,241376
2025-04-23 15:28:00+00:00,204.13999938964844,204.67999267578125,204.10000610351562,204.6199951171875,229162
2025-04-23 15:29:00+00:00,204.6300048828125,204.6699981689453,204.05999755859375,204.14500427246094,216235
2025-04-23 15:30:00+00:00,204.74000549316406,204.88999938964844,204.41000366210938,204.625,121892
2025-04-23 15:31:00+00:00,204.52499389648438,204.83999633789062,204.49000549316406,204.7779998779297,103813
2025-04-23 15:32:00+00:00,204.2949981689453,204.53500366210938,204.1699981689453,204.53500366210938,127825
2025-04-23 15:33:00+00:00,204.61000061035156,204.625,204.2100067138672,204.27999877929688,149683
2025-04-23 15:34:00+00:00,204.77000427246094,204.8300018310547,204.55999755859375,204.6199951171875,137517
2025-04-23 15:35:00+00:00,204.35000610351562,204.9499969482422,204.3000030517578,204.77000427246094,140059
2025-04-23 15:36:00+00:00,204.49879455566406,204.6999969482422,204.25999450683594,204.3800048828125,103924
2025-04-23 15:37:00+00:00,204.75,204.78990173339844,204.47999572753906,204.49969482421875,52930
2025-04-23 15:38:00+00:00,204.77139282226562,204.89999389648438,204.73500061035156,204.75,86880
2025-04-23 15:39:00+00:00,204.9250030517578,204.9550018310547,204.77000427246094,204.77000427246094,80436
2025-04-23 15:40:00+00:00,205.1300048828125,205.41000366210938,204.89999389648438,204.91000366210938,140105
2025-04-23 15:41:00+00:00,205.0449981689453,205.22000122070312,204.9600067138672,205.1699981689453,81709
2025-04-23 15:42:00+00:00,204.88999938964844,205.11500549316406,204.82080078125,205.0500030517578,111288
2025-04-23 15:43:00+00:00,204.81089782714844,205.14999389648438,204.77999877929688,204.89999389648438,97109
2025-04-23 15:44:00+00:00,204.83999633789062,205.0,204.77999877929688,204.82000732421875,83444
2025-04-23 15:45:00+00:00,205.13999938964844,205.16000366210938,204.77999877929688,204.87489318847656,77494
2025-04-23 15:46:00+00:00,204.63999938964844,205.11000061035156,204.60049438476562,205.11000061035156,63137
2025-04-23 15:47:00+00:00,204.70010375976562,204.8000030517578,204.6300048828125,204.63499450683594,91522
2025-04-23 15:48:00+00:00,204.2001953125,204.6999969482422,204.19000244140625,204.6999969482422,1101719
2025-04-23 15:49:00+00:00,204.1199951171875,204.4499969482422,204.05999755859375,204.2449951171875,90281
2025-04-23 15:50:00+00:00,204.2700958251953,204.30999755859375,203.97000122070312,204.11000061035156,109501
2025-04-23 15:51:00+00:00,204.1300048828125,204.4199981689453,204.11410522460938,204.2899932861328,66147
2025-04-23 15:52:00+00:00,203.97999572753906,204.1699981689453,203.875,204.13499450683594,84514
2025-04-23 15:53:00+00:00,203.86000061035156,204.02999877929688,203.6501007080078,204.00999450683594,77937
2025-04-23 15:54:00+00:00,204.0583953857422,204.1699981689453,203.80999755859375,203.85040283203125,61678
2025-04-23 15:55:00+00:00,204.47000122070312,204.47000122070312,204.1300048828125,204.1300048828125,85522
2025-04-23 15:56:00+00:00,204.44500732421875,204.5399932861328,204.21499633789062,204.50999450683594,74851
2025-04-23 15:57:00+00:00,204.57000732421875,204.61000061035156,204.22999572753906,204.42999267578125,64906
2025-04-23 15:58:00+00:00,204.4425048828125,204.6094970703125,204.39999389648438,204.6094970703125,50327
2025-04-23 15:59:00+00:00,204.27000427246094,204.48500061035156,204.19000244140625,204.42999267578125,49687
2025-04-23 16:00:00+00:00,204.07000732421875,204.36000061035156,204.07000732421875,204.27000427246094,61925
2025-04-23 16:01:00+00:00,203.86000061035156,204.07000732421875,203.7899932861328,204.02000427246094,74060
2025-04-23 16:02:00+00:00,203.69500732421875,203.9049072265625,203.6820068359375,203.84869384765625,79734
2025-04-23 16:03:00+00:00,204.02999877929688,204.05999755859375,203.5800018310547,203.77999877929688,67259
2025-04-23 16:04:00+00:00,204.14999389648438,204.14999389648438,203.97000122070312,204.0500030517578,48505
2025-04-23 16:05:00+00:00,204.16000366210938,204.27999877929688,203.92999267578125,204.11000061035156,53503
2025-04-23 16:06:00+00:00,203.8350067138672,204.1699981689453,203.77000427246094,204.1699981689453,60379
2025-04-23 16:07:00+00:00,203.9199981689453,204.0050048828125,203.72999572753906,203.8249969482422,67425
2025-04-23 16:08:00+00:00,203.75,204.10499572753906,203.75,203.9199981689453,55115
2025-04-23 16:09:00+00:00,203.70399475097656,203.81979370117188,203.61000061035156,203.80999755859375,80989
2025-04-23 16:10:00+00:00,203.94000244140625,204.0,203.6699981689453,203.72999572753906,64378
2025-04-23 16:11:00+00:00,203.77499389648438,204.16000366210938,203.77000427246094,203.9550018310547,59863
2025-04-23 16:12:00+00:00,203.6750030517578,203.87399291992188,203.6199951171875,203.8000030517578,53117
2025-04-23 16:13:00+00:00,203.80169677734375,203.875,203.66000366210938,203.67999267578125,60203
2025-04-23 16:14:00+00:00,203.82000732421875,203.9499969482422,203.74000549316406,203.8300018310547,50962
2025-04-23 16:15:00+00:00,203.69000244140625,203.92999267578125,203.57000732421875,203.82000732421875,40367
2025-04-23 16:16:00+00:00,203.69000244140625,203.7100067138672,203.60000610351562,203.69000244140625,32956
2025-04-23 16:17:00+00:00,203.4499969482422,203.69000244140625,203.4199981689453,203.6707000732422,57056
2025-04-23 16:18:00+00:00,203.14999389648438,203.52000427246094,203.14999389648438,203.44520568847656,66573
2025-04-23 16:19:00+00:00,203.02999877929688,203.2100067138672,203.00999450683594,203.13999938964844,67407
2025-04-23 16:20:00+00:00,202.99000549316406,203.12989807128906,202.91000366210938,203.05999755859375,143636
2025-04-23 16:21:00+00:00,202.89999389648438,203.0,202.80999755859375,202.97830200195312,50604
2025-04-23 16:22:00+00:00,202.86000061035156,203.0800018310547,202.8300018310547,202.88999938964844,49061
2025-04-23 16:23:00+00:00,203.0749969482422,203.11000061035156,202.7989959716797,202.83999633789062,73728
2025-04-23 16:24:00+00:00,203.10000610351562,203.17999267578125,203.02999877929688,203.0800018310547,65187
2025-04-23 16:25:00+00:00,203.08999633789062,203.1999969482422,202.94000244140625,203.08999633789062,67520
2025-04-23 16:26:00+00:00,202.90750122070312,203.11000061035156,202.86000061035156,203.08999633789062,49545
2025-04-23 16:27:00+00:00,203.25,203.2949981689453,202.9199981689453,202.9199981689453,71024
2025-04-23 16:28:00+00:00,203.88999938964844,203.97999572753906,203.25,203.27999877929688,152863
2025-04-23 16:29:00+00:00,204.11000061035156,204.1699981689453,203.91009521484375,203.94000244140625,96694
2025-04-23 16:30:00+00:00,204.3300018310547,204.35000610351562,204.07000732421875,204.13999938964844,107612
2025-04-23 16:31:00+00:00,204.0500030517578,204.30999755859375,203.9199981689453,204.30999755859375,87713
2025-04-23 16:32:00+00:00,203.85000610351562,204.07899475097656,203.7899932861328,204.0500030517578,43807
2025-04-23 16:33:00+00:00,203.94500732421875,203.9499969482422,203.82000732421875,203.87179565429688,37554
2025-04-23 16:34:00+00:00,203.91000366210938,203.99000549316406,203.73500061035156,203.89999389648438,52716
2025-04-23 16:35:00+00:00,204.16000366210938,204.16000366210938,203.91810607910156,203.9250030517578,61532
2025-04-23 16:36:00+00:00,204.32000732421875,204.35000610351562,204.1199951171875,204.16859436035156,74361
2025-04-23 16:37:00+00:00,204.31500244140625,204.42999267578125,204.24009704589844,204.30999755859375,92979
2025-04-23 16:38:00+00:00,204.4196014404297,204.44000244140625,204.25050354003906,204.32000732421875,34643
2025-04-23 16:39:00+00:00,204.3300018310547,204.44000244140625,204.3300018310547,204.4001007080078,39246
2025-04-23 16:40:00+00:00,204.42999267578125,204.42999267578125,204.22999572753906,204.32000732421875,46461
2025-04-23 16:41:00+00:00,204.0800018310547,204.39999389648438,204.00999450683594,204.39999389648438,96214
2025-04-23 16:42:00+00:00,204.05999755859375,204.08999633789062,203.9199981689453,204.07000732421875,55431
2025-04-23 16:43:00+00:00,204.22999572753906,204.27999877929688,204.14999389648438,204.1999969482422,28936
2025-04-23 16:44:00+00:00,204.1300048828125,204.2613983154297,204.1300048828125,204.2449951171875,19255
2025-04-23 16:45:00+00:00,204.33999633789062,204.36000061035156,204.02000427246094,204.13409423828125,45092
2025-04-23 16:46:00+00:00,204.08999633789062,204.35000610351562,204.0800018310547,204.3300018310547,31365
2025-04-23 16:47:00+00:00,204.10499572753906,204.2100067138672,204.04010009765625,204.1199951171875,25140
2025-04-23 16:48:00+00:00,203.89999389648438,204.11000061035156,203.85000610351562,204.11000061035156,42998
2025-04-23 16:49:00+00:00,203.63499450683594,203.86000061035156,203.55999755859375,203.86000061035156,50508
2025-04-23 16:50:00+00:00,203.74000549316406,203.89999389648438,203.51840209960938,203.61000061035156,56680
2025-04-23 16:51:00+00:00,203.9759063720703,204.0500030517578,203.65499877929688,203.7100067138672,36965
2025-04-23 16:52:00+00:00,204.00999450683594,204.14999389648438,203.9499969482422,203.9550018310547,33329
2025-04-23 16:53:00+00:00,204.14999389648438,204.14999389648438,203.94000244140625,203.99000549316406,25867
2025-04-23 16:54:00+00:00,204.1300048828125,204.19000244140625,204.0886993408203,204.14999389648438,24206
2025-04-23 16:55:00+00:00,204.4199981689453,204.4199981689453,204.0500030517578,204.11920166015625,43411
2025-04-23 16:56:00+00:00,204.5500030517578,204.57000732421875,204.25,204.4199981689453,48824
2025-04-23 16:57:00+00:00,204.85000610351562,204.89999389648438,204.50999450683594,204.5399932861328,96649
2025-04-23 16:58:00+00:00,204.6999969482422,204.9550018310547,204.6999969482422,204.91000366210938,72473
2025-04-23 16:59:00+00:00,204.75999450683594,204.80999755859375,204.66000366210938,204.66000366210938,42166
2025-04-23 17:00:00+00:00,204.30990600585938,204.86000061035156,203.8300018310547,204.75,190091
2025-04-23 17:01:00+00:00,204.25,204.39999389648438,204.14999389648438,204.30999755859375,45105
2025-04-23 17:02:00+00:00,204.38499450683594,204.5,204.2949981689453,204.3800048828125,48517
2025-04-23 17:03:00+00:00,204.50250244140625,204.58999633789062,204.3699951171875,204.40499877929688,34840
2025-04-23 17:04:00+00:00,204.50999450683594,204.5281982421875,204.4199981689453,204.5,29271
2025-04-23 17:05:00+00:00,204.5850067138672,204.58999633789062,204.38999938964844,204.4600067138672,51574
2025-04-23 17:06:00+00:00,204.67999267578125,204.71499633789062,204.52000427246094,204.60000610351562,46268
2025-04-23 17:07:00+00:00,204.7299041748047,204.74000549316406,204.61000061035156,204.67999267578125,47085
2025-04-23 17:08:00+00:00,204.97000122070312,205.0,204.7100067138672,204.75,76391
2025-04-23 17:09:00+00:00,204.9199981689453,205.07000732421875,204.86000061035156,204.9600067138672,78053
2025-04-23 17:10:00+00:00,204.97000122070312,204.9998016357422,204.86000061035156,204.9199981689453,46194
2025-04-23 17:11:00+00:00,204.72000122070312,204.9600067138672,204.6999969482422,204.94500732421875,46226
2025-04-23 17:12:00+00:00,204.6699981689453,204.75999450683594,204.66000366210938,204.7100067138672,48869
2025-04-23 17:13:00+00:00,204.72000122070312,204.7899932861328,204.6199951171875,204.75,39665
2025-04-23 17:14:00+00:00,204.86500549316406,204.86500549316406,204.86500549316406,204.86500549316406,0
